FORM,GLOTTOCODE,SoundClasses,SegmentCount,EMOTION
weʁes,darg1241,weXes,5,LEXICON
webkʼes,darg1241,webkes,6,LEXICON
baʃes,darg1241,baSes,5,LEXICON
barawjaʃikijes,darg1241,barawyaSikiyes,14,LEXICON
wjaʃwanbikijes,darg1241,wyaSwanbikiyes,14,LEXICON
t͡siilaʃiʃbikijes,darg1241,ciilaSiSbikiyes,15,LEXICON
azes,darg1241,azes,4,LEXICON
kajes,darg1241,kayes,5,LEXICON
weħixes,darg1241,weXixes,7,LEXICON
kajkes,darg1241,kaykes,6,LEXICON
kabikes,darg1241,kabikes,7,LEXICON
kadirkes,darg1241,kadirkes,8,LEXICON
buzes,darg1241,buzes,5,LEXICON
wjaʃikʼes,darg1241,wyaSikes,8,LEXICON
dut͡sʼikʼes,darg1241,ducikes,7,LEXICON
ganzikʼes,darg1241,ganzikes,8,LEXICON
ʃadiwwaʃes,darg1241,SadiwwaSes,10,LEXICON
halakikʼes,darg1241,halakikes,9,LEXICON
halakikʼes,darg1241,halakikes,9,LEXICON
ɢalabaikʼes,darg1241,Galabaikes,10,LEXICON
dut͡sʼikʼes,darg1241,ducikes,7,LEXICON
tʼjaħikʼes,darg1241,tyaXikes,8,LEXICON
ajt͡sijes,darg1241,ayciyes,7,LEXICON
qusliwaʃes,darg1241,qusliwaSes,10,LEXICON
kurtʼikʼes,darg1241,kurtikes,8,LEXICON
araʃes,darg1241,araSes,6,LEXICON
urt͡ses,darg1241,urces,5,LEXICON
waʃes,darg1241,waSes,5,LEXICON
aruqʼes,darg1241,aruqes,6,LEXICON
tjajdiies,darg1241,tyaydiies,9,LEXICON
tiaʃbizes,darg1241,tiaSbizes,9,LEXICON
at͡sʼes,darg1241,aces,4,LEXICON
uħnauqes,darg1241,uXnauqes,8,LEXICON
bakʼes,darg1241,bakes,5,LEXICON
t͡ʃarares,darg1241,Carares,7,LEXICON
t͡ʃaries,darg1241,Caries,6,LEXICON
kales,darg1241,kales,5,LEXICON
ħerlikajes,darg1241,Xerlikayes,10,LEXICON
umt͡sʼes,darg1241,umces,5,LEXICON
barges,darg1241,barges,6,LEXICON
walilzes,darg1241,walilzes,8,LEXICON
ħjadurbares,darg1241,Xyadurbares,11,LEXICON
diges,darg1241,diges,5,LEXICON
digaqes,darg1241,digaqes,7,LEXICON
qʼabulbirkes,darg1241,qabulbirkes,11,LEXICON
gijaχɨibilzes,darg1241,giyaX3ibilzes,13,LEXICON
dukarkʼes,darg1241,dukarkes,8,LEXICON
urkijet͡siiduqaqes,darg1241,urkiyeciiduqaqes,16,LEXICON
urkiilit͡ʃiasarbares,darg1241,urkiiliCiasarbares,18,LEXICON
wises,darg1241,wises,5,LEXICON
ʕjasiwires,darg1241,Xyasiwires,10,LEXICON
uruχires,darg1241,uruXires,8,LEXICON
webʃes,darg1241,webSes,6,LEXICON
hawuqes,darg1241,hawuqes,7,LEXICON
dut͡sʼliaruqʼes,darg1241,ducliaruqes,11,LEXICON
t͡ʃebies,darg1241,Cebies,6,LEXICON
χijerikijes,darg1241,Xiyerikiyes,11,LEXICON
χijerires,darg1241,Xiyerires,9,LEXICON
biqʼes,darg1241,biqes,5,LEXICON
leħilzes,darg1241,leXilzes,8,LEXICON
suntʼikʼes,darg1241,suntikes,8,LEXICON
irʁes,darg1241,irXes,5,LEXICON
ħulbat͡ʃebkulibies,darg1241,XulbaCebkulibies,16,LEXICON
uzes,darg1241,uzes,4,LEXICON
bires,darg1241,bires,5,LEXICON
betaraqes,darg1241,betaraqes,9,LEXICON
imkan,darg1241,imkan,5,LEXICON
aqribikʼaqes,darg1241,aqribikaqes,11,LEXICON
bigaqes,darg1241,bigaqes,7,LEXICON
weħixes,darg1241,weXixes,7,LEXICON
tamanbares,darg1241,tamanbares,10,LEXICON
baes,darg1241,baes,4,LEXICON
sabaes,darg1241,sabaes,6,LEXICON
t͡ʃebakʼes,darg1241,Cebakes,7,LEXICON
abxes,darg1241,abxes,5,LEXICON
qʼajpibares,darg1241,qaypibares,10,LEXICON
kabirxes,darg1241,kabirxes,8,LEXICON
asarbares,darg1241,asarbares,9,LEXICON
bihes,darg1241,bihes,5,LEXICON
kiapibares,darg1241,kiapibares,10,LEXICON
t͡ʃebjaħaqes,darg1241,CebyaXaqes,10,LEXICON
abalkaqes,darg1241,abalkaqes,9,LEXICON
betaqaqes,darg1241,betaqaqes,9,LEXICON
kabikaqes,darg1241,kabikaqes,9,LEXICON
uzes,darg1241,uzes,4,LEXICON
bires,darg1241,bires,5,LEXICON
bares,darg1241,bares,5,LEXICON
luʃes,darg1241,luSes,5,LEXICON
balbires,darg1241,balbires,8,LEXICON
unɢbares,darg1241,unGbares,8,LEXICON
iɢes,darg1241,iGes,4,LEXICON
ɢjamaes,darg1241,Gyamaes,7,LEXICON
balkʼaqes,darg1241,balkaqes,8,LEXICON
ʃurates,darg1241,Surates,7,LEXICON
ʃuruqes,darg1241,Suruqes,7,LEXICON
aqbut͡ses,darg1241,aqbuces,7,LEXICON
but͡ses,darg1241,buces,5,LEXICON
burt͡ses,darg1241,burces,6,LEXICON
birʃesarʃi,darg1241,birSesarSi,10,LEXICON
iʒes,darg1241,iZes,4,LEXICON
qʼat͡sʼbilkes,darg1241,qacbilkes,9,LEXICON
durqalibies,darg1241,durqalibies,11,LEXICON
duʃes,darg1241,duSes,5,LEXICON
t͡sʼapʼbikes,darg1241,capbikes,8,LEXICON
bihidebabires,darg1241,bihidebabires,13,LEXICON
bajlt͡ʃes,darg1241,baylCes,7,LEXICON
burgiajs,darg1241,burgiays,8,LEXICON
qʼutʼikʼes,darg1241,qutikes,7,LEXICON
bajqes,darg1241,bayqes,6,LEXICON
balses,darg1241,balses,6,LEXICON
t͡ʃebalses,darg1241,Cebalses,8,LEXICON
surkbires,darg1241,surkbires,9,LEXICON
bases,darg1241,bases,5,LEXICON
bakes,darg1241,bakes,5,LEXICON
qʼisbires,darg1241,qisbires,8,LEXICON
hakʼbires,darg1241,hakbires,8,LEXICON
zerzerbires,darg1241,zerzerbires,11,LEXICON
hakʼarbikʼaqes,darg1241,hakarbikaqes,12,LEXICON
hakʼbires,darg1241,hakbires,8,LEXICON
zerzerbires,darg1241,zerzerbires,11,LEXICON
hakʼarbikʼaqes,darg1241,hakarbikaqes,12,LEXICON
hakʼikʼes,darg1241,hakikes,7,LEXICON
bit͡sʼaqes,darg1241,bicaqes,7,LEXICON
zuzbires,darg1241,zuzbires,8,LEXICON
bitʼikʼes,darg1241,bitikes,7,LEXICON
biħes,darg1241,biXes,5,LEXICON
lajbikʼes,darg1241,laybikes,8,LEXICON
but͡ses,darg1241,buces,5,LEXICON
diʕjanbares,darg1241,diXyanbares,11,LEXICON
butʼes,darg1241,butes,5,LEXICON
barxes,darg1241,barxes,6,LEXICON
χes,darg1241,Xes,3,LEXICON
kabuχes,darg1241,kabuXes,7,LEXICON
t͡ʃeimt͡sʼabares,darg1241,Ceimcabares,11,LEXICON
sases,darg1241,sases,5,LEXICON
birkijes,darg1241,birkiyes,8,LEXICON
wirχes,darg1241,wirXes,6,LEXICON
halailzes,darg1241,halailzes,9,LEXICON
wajbarqʼunawirqʼes,darg1241,waybarqunawirqes,16,LEXICON
zajabares,darg1241,zayabares,9,LEXICON
zajabares,darg1241,zayabares,9,LEXICON
zaralbares,darg1241,zaralbares,10,LEXICON
bajt͡ʃes,darg1241,bayCes,6,LEXICON
burgijes,darg1241,burgiyes,8,LEXICON
bargaes,darg1241,bargaes,7,LEXICON
ʁjarberdes,darg1241,Xyarberdes,10,LEXICON
butʼabutʼabares,darg1241,butabutabares,13,LEXICON
bjat͡ʃes,darg1241,byaCes,6,LEXICON
biges,darg1241,biges,5,LEXICON
ges,darg1241,ges,3,LEXICON
luges,darg1241,luges,5,LEXICON
peʃkeʃbires,darg1241,peSkeSbires,11,LEXICON
t͡ʃeases,darg1241,Ceases,6,LEXICON
wjaʕdalawies,darg1241,wyaXdalawies,12,LEXICON
gapires,darg1241,gapires,7,LEXICON
bajikʼes,darg1241,bayikes,7,LEXICON
ummajdires,darg1241,ummaydires,10,LEXICON
t͡ʃewarʁaqes,darg1241,CewarXaqes,10,LEXICON
t͡ʃebaaqes,darg1241,Cebaaqes,8,LEXICON
ikes,darg1241,ikes,4,LEXICON
but͡ʃʼaqes,darg1241,buCaqes,7,LEXICON
wjarɢes,darg1241,wyarGes,7,LEXICON
bekʼdeʃdires,darg1241,bekdeSdires,11,LEXICON
hunit͡ʃebiaqes,darg1241,huniCebiaqes,12,LEXICON
ɢalabawares,darg1241,Galabawares,11,LEXICON
ʒiwares,darg1241,Ziwares,7,LEXICON
t͡salabjaqes,darg1241,calabyaqes,10,LEXICON
uqʼes,darg1241,uqes,4,LEXICON
hawakʼe,darg1241,hawake,6,LEXICON
t͡ʃehauqes,darg1241,Cehauqes,8,LEXICON
walikes,darg1241,walikes,7,LEXICON
t͡sugikes,darg1241,cugikes,7,LEXICON
t͡salabikes,darg1241,calabikes,9,LEXICON
ut͡ʃibikes,darg1241,uCibikes,8,LEXICON
ħjazliwirqʼes,darg1241,Xyazliwirqes,12,LEXICON
but͡ʃʼes,darg1241,buCes,5,LEXICON
dalajires,darg1241,dalayires,9,LEXICON
dalajbikʼes,darg1241,dalaybikes,10,LEXICON
ulqes,darg1241,ulqes,5,LEXICON
dekʼarbirkes,darg1241,dekarbirkes,11,LEXICON
wert͡saqes,darg1241,wercaqes,8,LEXICON
waltaqanwies,darg1241,waltaqanwies,12,LEXICON
birħes,darg1241,birXes,6,LEXICON
ɢjajkikʼes,darg1241,Gyaykikes,9,LEXICON
aqes,darg1241,aqes,4,LEXICON
t͡ʃedibdeʃsarχes,darg1241,CedibdeSsarXes,14,LEXICON
ɢijanʒapat͡ʃerardukes,darg1241,GiyanZapaCerardukes,19,LEXICON
ʕjasiwiraqes,darg1241,Xyasiwiraqes,12,LEXICON
ihes,darg1241,ihes,4,LEXICON
bjaqes,darg1241,byaqes,6,LEXICON
t͡ʃewqes,darg1241,Cewqes,6,LEXICON
t͡ʃegaqes,darg1241,Cegaqes,7,LEXICON
t͡ʃit͡ʃibialraχapliχalasiasarbares,darg1241,CiCibialraXapliXalasiasarbares,30,LEXICON
want͡sʼuqes,darg1241,wancuqes,8,LEXICON
ɢuzbires,darg1241,Guzbires,8,LEXICON
biʕes,darg1241,biXes,5,LEXICON
ɢajnauʁes,darg1241,GaynauXes,9,LEXICON
wirʕjawirges,darg1241,wirXyawirges,12,LEXICON
kabuʃes,darg1241,kabuSes,7,LEXICON
ħerires,darg1241,Xerires,7,LEXICON
ʕjamrudurkʼes,darg1241,Xyamrudurkes,12,LEXICON
uzes,darg1241,uzes,4,LEXICON
dut͡ses,darg1241,duces,5,LEXICON
gʕjajarwaʃes,darg1241,gXyayarwaSes,12,LEXICON
bjaliqunaurt͡ses,darg1241,byaliqunaurces,14,LEXICON
dukidikes,darg1241,dukidikes,9,LEXICON
duʕies,darg1241,duXies,6,LEXICON
ʕerʁnilxes,darg1241,XerXnilxes,10,LEXICON
halabberkʼes,darg1241,halabberkes,11,LEXICON
bihes,darg1241,bihes,5,LEXICON
bilhes,darg1241,bilhes,6,LEXICON
balχes,darg1241,balXes,6,LEXICON
izes,darg1241,izes,4,LEXICON
biqʼes,darg1241,biqes,5,LEXICON
rurʒes,darg1241,rurZes,6,LEXICON
bert͡sijes,darg1241,berciyes,8,LEXICON
but͡sʼes,darg1241,buces,5,LEXICON
χaltibares,darg1241,Xaltibares,10,LEXICON
ibes,darg1241,ibes,4,LEXICON
umubires,darg1241,umubires,8,LEXICON
birt͡ses,darg1241,birces,6,LEXICON
buʃkes,darg1241,buSkes,6,LEXICON
bargares,darg1241,bargares,8,LEXICON
buʃkes,darg1241,buSkes,6,LEXICON
birt͡ses,darg1241,birces,6,LEXICON
t͡ʃebbates,darg1241,Cebbates,8,LEXICON
t͡ʃehes,darg1241,Cehes,5,LEXICON
paltart͡ʃehes,darg1241,paltarCehes,11,LEXICON
qarsbares,darg1241,qarsbares,9,LEXICON
ʒagabares,darg1241,Zagabares,9,LEXICON
ɢuʁabares,darg1241,GuXabares,9,LEXICON
es,darg1241,es,2,LEXICON
ikies,darg1241,ikies,5,LEXICON
ʁajikijes,darg1241,Xayikiyes,9,LEXICON
ljaqʼirikʼes,darg1241,lyaqirikes,10,LEXICON
iχtilatikʼes,darg1241,iXtilatikes,11,LEXICON
xarbaes,darg1241,xarbaes,7,LEXICON
tiladiikʼes,darg1241,tiladiikes,10,LEXICON
χabarbures,darg1241,Xabarbures,10,LEXICON
es,darg1241,es,2,LEXICON
bures,darg1241,bures,5,LEXICON
betaaqes,darg1241,betaaqes,8,LEXICON
ubedes,darg1241,ubedes,6,LEXICON
ʒibires,darg1241,Zibires,7,LEXICON
pʼjaʁikʼes,darg1241,pyaXikes,8,LEXICON
sunet͡ʃisajgapikʼes,darg1241,suneCisaygapikes,16,LEXICON
ʃurbates,darg1241,Surbates,8,LEXICON
pikriikʼes,darg1241,pikriikes,9,LEXICON
wirχares,darg1241,wirXares,8,LEXICON
t͡ʃebaes,darg1241,Cebaes,6,LEXICON
ʕjajibbares,darg1241,Xyayibbares,11,LEXICON
ħisabkases,darg1241,Xisabkases,10,LEXICON
arʁes,darg1241,arXes,5,LEXICON
bales,darg1241,bales,5,LEXICON
bales,darg1241,bales,5,LEXICON
qumartes,darg1241,qumartes,8,LEXICON
umt͡ses,darg1241,umces,5,LEXICON
bujʕes,darg1241,buyXes,6,LEXICON
but͡ʃʼes,darg1241,buCes,5,LEXICON
suratikʼes,darg1241,suratikes,9,LEXICON
lukʼes,darg1241,lukes,5,LEXICON
bies,darg1241,bies,4,LEXICON
ases,darg1241,ases,4,LEXICON
bit͡ses,darg1241,bices,5,LEXICON
ŋho˞k,bafa1247,Nhok,4,LEXICON
moːe˞,bafa1247,moe,3,LEXICON
bebaː,bafa1247,beba,4,LEXICON
belaːn,bafa1247,belan,5,LEXICON
beniːn,bafa1247,benin,5,LEXICON
betaːn,bafa1247,betan,5,LEXICON
ntoːb,bafa1247,ntob,4,LEXICON
saːmba,bafa1247,samba,5,LEXICON
wuaːm,bafa1247,wuam,4,LEXICON
aboːg,bafa1247,abog,4,LEXICON
diːom,bafa1247,diom,4,LEXICON
diːomŋho˞ːk,bafa1247,diomNhok,8,LEXICON
diːombebaː,bafa1247,diombeba,8,LEXICON
diːombelaːn,bafa1247,diombelan,9,LEXICON
diːombeniːn,bafa1247,diombenin,9,LEXICON
diːombetaːn,bafa1247,diombetan,9,LEXICON
diːomntoːb,bafa1247,diomntob,8,LEXICON
diːomesaːmba,bafa1247,diomesamba,10,LEXICON
diːomowuaːm,bafa1247,diomowuam,9,LEXICON
diːomoboːg,bafa1247,diomobog,8,LEXICON
mo˞ːmba,bafa1247,momba,5,LEXICON
moːangiːom,bafa1247,moangiom,8,LEXICON
moaːt,bafa1247,moat,4,LEXICON
moːande˞ːm,bafa1247,moandem,7,LEXICON
moːanmoaːt,bafa1247,moanmoat,8,LEXICON
taː,bafa1247,ta,2,LEXICON
ne˞ː,bafa1247,ne,2,LEXICON
taːmpaː,bafa1247,tampa,5,LEXICON
ne˞ːmpaː,bafa1247,nempa,5,LEXICON
moaːn,bafa1247,moan,4,LEXICON
moaːnmoaːt,bafa1247,moanmoat,8,LEXICON
moːanjaːn,bafa1247,moanyan,7,LEXICON
moːanjan,bafa1247,moanyan,7,LEXICON
moːanjan,bafa1247,moanyan,7,LEXICON
moːanjan,bafa1247,moanyan,7,LEXICON
ŋʂoːn,bafa1247,NSon,4,LEXICON
nke˞nmo˞ːt,bafa1247,nkenmot,7,LEXICON
moːangiːompaː,bafa1247,moangiompa,10,LEXICON
ngaːmpo˞ːl,bafa1247,ngampol,7,LEXICON
biːan,bafa1247,bian,4,LEXICON
ŋlo,bafa1247,Nlo,3,LEXICON
njun,bafa1247,nyun,4,LEXICON
e˞ʂo,bafa1247,eSo,3,LEXICON
boː,bafa1247,bo,2,LEXICON
diːo,bafa1247,dio,3,LEXICON
deːk,bafa1247,dek,3,LEXICON
e˞toː,bafa1247,eto,3,LEXICON
ŋʂo˞ːl,bafa1247,NSol,4,LEXICON
e˞ʂoːn,bafa1247,eSon,4,LEXICON
egie˞ːm,bafa1247,egiem,5,LEXICON
kin,bafa1247,kin,3,LEXICON
e˞bo˞ːl,bafa1247,ebol,4,LEXICON
e˞ke˞mbe˞ːl,bafa1247,ekembel,7,LEXICON
e˞ɠ̥aː,bafa1247,ega,3,LEXICON
nbo˞ŋmekaː,bafa1247,nboNmeka,8,LEXICON
e˞ɠ̥oː,bafa1247,ego,3,LEXICON
puʂekaː,bafa1247,puSeka,6,LEXICON
paːeka,bafa1247,paeka,5,LEXICON
m̩puʂekoː,bafa1247,mpuSeko,7,LEXICON
m̩paːekoː,bafa1247,mpaeko,6,LEXICON
moːe˞,bafa1247,moe,3,LEXICON
moːe˞mekoː,bafa1247,moemeko,7,LEXICON
bo˞ndekaː,bafa1247,bondeka,7,LEXICON
paːa,bafa1247,paa,3,LEXICON
toːl,bafa1247,tol,3,LEXICON
e˞be˞ː,bafa1247,ebe,3,LEXICON
e˞boːm,bafa1247,ebom,4,LEXICON
e˞to˞ːn,bafa1247,eton,4,LEXICON
e˞koːmpaː,bafa1247,ekompa,6,LEXICON
pipe˞ːnekoː,bafa1247,pipeneko,8,LEXICON
e˞bo˞ːndekoː,bafa1247,ebondeko,8,LEXICON
buːseko,bafa1247,buseko,6,LEXICON
njaːn,bafa1247,nyan,4,LEXICON
e˞ɠ̥oːp,bafa1247,egop,4,LEXICON
e˞hei,bafa1247,ehei,4,LEXICON
nʂiːɠ̥,bafa1247,nSig,4,LEXICON
mekiː,bafa1247,meki,4,LEXICON
ŋkan,bafa1247,Nkan,4,LEXICON
kaːmama,bafa1247,kamama,6,LEXICON
ŋduːm,bafa1247,Ndum,4,LEXICON
e˞teka,bafa1247,eteka,5,LEXICON
poːuk,bafa1247,pouk,4,LEXICON
dio˞ːn,bafa1247,dion,4,LEXICON
ndaːb,bafa1247,ndab,4,LEXICON
koːwan,bafa1247,kowan,5,LEXICON
e˞no˞ːn,bafa1247,enon,4,LEXICON
e˞buːe,bafa1247,ebue,4,LEXICON
e˞haː,bafa1247,eha,3,LEXICON
toːk,bafa1247,tok,3,LEXICON
beː,bafa1247,be,2,LEXICON
e˞poːm,bafa1247,epom,4,LEXICON
nkomba,bafa1247,nkomba,6,LEXICON
nʂuːnʂu,bafa1247,nSunSu,6,LEXICON
paː,bafa1247,pa,2,LEXICON
e˞ɠ̥o˞n,bafa1247,egon,4,LEXICON
ŋʂuːm,bafa1247,NSum,4,LEXICON
njamaː,bafa1247,nyama,5,LEXICON
esiːit,bafa1247,esiit,5,LEXICON
njamaː,bafa1247,nyama,5,LEXICON
baːbiʂi,bafa1247,babiSi,6,LEXICON
muː,bafa1247,mu,2,LEXICON
medib,bafa1247,medib,5,LEXICON
ele˞ːm,bafa1247,elem,4,LEXICON
ŋjam,bafa1247,Nyam,4,LEXICON
ŋkuːa,bafa1247,Nkua,4,LEXICON
e˞ɠ̥eː,bafa1247,ege,3,LEXICON
e˞laː,bafa1247,ela,3,LEXICON
gioːn,bafa1247,gion,4,LEXICON
o˞hoːn,bafa1247,ohon,4,LEXICON
e˞tondiːob,bafa1247,etondiob,8,LEXICON
ŋgo˞n,bafa1247,Ngon,4,LEXICON
moːti,bafa1247,moti,4,LEXICON
ŋkoː,bafa1247,Nko,3,LEXICON
e˞ʂe˞p,bafa1247,eSep,4,LEXICON
e˞d͡zo,bafa1247,eco,3,LEXICON
m̩pu,bafa1247,mpu,3,LEXICON
m̩pak,bafa1247,mpak,4,LEXICON
kanaleːt,bafa1247,kanalet,7,LEXICON
metuːt,bafa1247,metut,5,LEXICON
nse˞,bafa1247,nse,3,LEXICON
boaːla,bafa1247,boala,5,LEXICON
e˞hio˞ːn,bafa1247,ehion,5,LEXICON
ʂonoːt,bafa1247,Sonot,5,LEXICON
nko˞ːt,bafa1247,nkot,4,LEXICON
e˞ɠ̥eː,bafa1247,ege,3,LEXICON
ŋgam,bafa1247,Ngam,4,LEXICON
buːe˞l,bafa1247,buel,4,LEXICON
hio˞ːn,bafa1247,hion,4,LEXICON
e˞ʂiːdemu,bafa1247,eSidemu,7,LEXICON
ntun,bafa1247,ntun,4,LEXICON
m̩poːn,bafa1247,mpon,4,LEXICON
giːa,bafa1247,gia,3,LEXICON
nkanbue˞ːl,bafa1247,nkanbuel,8,LEXICON
deː,bafa1247,de,2,LEXICON
ko˞to˞k,bafa1247,kotok,5,LEXICON
meto˞ːwe,bafa1247,metowe,6,LEXICON
ndon,bafa1247,ndon,4,LEXICON
ŋguː,bafa1247,Ngu,3,LEXICON
koːn,bafa1247,kon,3,LEXICON
ŋsak,bafa1247,Nsak,4,LEXICON
e˞he˞ː,bafa1247,ehe,3,LEXICON
njaːɠ̥,bafa1247,nyag,4,LEXICON
ŋgioːmnjaka,bafa1247,Ngiomnyaka,10,LEXICON
e˞be˞ː,bafa1247,ebe,3,LEXICON
m̩poːt,bafa1247,mpot,4,LEXICON
eto˞ːrmpoːt,bafa1247,etormpot,8,LEXICON
toːnmpoːt,bafa1247,tonmpot,7,LEXICON
eto˞ːretonmpoːt,bafa1247,etoretonmpot,12,LEXICON
sin,bafa1247,sin,3,LEXICON
salpoː,bafa1247,salpo,5,LEXICON
ŋgoː,bafa1247,Ngo,3,LEXICON
ŋgiːe˞m,bafa1247,Ngiem,5,LEXICON
koːi,bafa1247,koi,3,LEXICON
kuːp,bafa1247,kup,3,LEXICON
ngiːomkuːp,bafa1247,ngiomkup,8,LEXICON
e˞ɠ̥iː,bafa1247,egi,3,LEXICON
e˞dno˞ːn,bafa1247,ednon,5,LEXICON
ŋdo˞ːn,bafa1247,Ndon,4,LEXICON
ŋjo˞ː,bafa1247,Nyo,3,LEXICON
nke˞lan,bafa1247,nkelan,6,LEXICON
e˞potopoː,bafa1247,epotopo,7,LEXICON
ngaːmbowo˞,bafa1247,ngambowo,8,LEXICON
ngidigin,bafa1247,ngidigin,8,LEXICON
e˞ɠ̥iːo,bafa1247,egio,4,LEXICON
e˞ɠ̥iːo,bafa1247,egio,4,LEXICON
ŋʂok,bafa1247,NSok,4,LEXICON
ŋgo˞,bafa1247,Ngo,3,LEXICON
ŋʂo˞u,bafa1247,NSou,4,LEXICON
e˞ʂoːnŋʂo˞u,bafa1247,eSonNSou,8,LEXICON
ngando,bafa1247,ngando,6,LEXICON
ke˞ːm,bafa1247,kem,3,LEXICON
giaːkuro,bafa1247,giakuro,7,LEXICON
ŋguːlo,bafa1247,Ngulo,5,LEXICON
m̩poːn,bafa1247,mpon,4,LEXICON
makaː,bafa1247,maka,4,LEXICON
m̩puːa,bafa1247,mpua,4,LEXICON
ahaːe,bafa1247,ahae,4,LEXICON
aʂo˞ːe,bafa1247,aSoe,4,LEXICON
ahaːo˞,bafa1247,ahao,4,LEXICON
e˞ʂo˞ːo˞,bafa1247,eSoo,4,LEXICON
esaːt,bafa1247,esat,4,LEXICON
apoːwa,bafa1247,apowa,5,LEXICON
alamak,bafa1247,alamak,6,LEXICON
nkaːla,bafa1247,nkala,5,LEXICON
lamaumo˞ːt,bafa1247,lamaumot,8,LEXICON
abo˞ŋe,bafa1247,aboNe,5,LEXICON
abo˞ŋoːo˞,bafa1247,aboNoo,6,LEXICON
aːd͡zuni,bafa1247,acuni,5,LEXICON
pe˞ːi,bafa1247,pei,3,LEXICON
aːgulaːk,bafa1247,agulak,6,LEXICON
aːdeːlteː,bafa1247,adelte,6,LEXICON
aːdomuː,bafa1247,adomu,5,LEXICON
ahoːniːa,bafa1247,ahonia,6,LEXICON
aho˞ː,bafa1247,aho,3,LEXICON
awaːmediːb,bafa1247,awamedib,8,LEXICON
aho˞ː,bafa1247,aho,3,LEXICON
akiːe,bafa1247,akie,4,LEXICON
aːdendoːk,bafa1247,adendok,7,LEXICON
ete˞ːm,bafa1247,etem,4,LEXICON
awo˞ːbiom,bafa1247,awobiom,7,LEXICON
moaːnenjamaː,bafa1247,moanenyama,10,LEXICON
awo˞ŋaːgiːom,bafa1247,awoNagiom,9,LEXICON
ate˞ːwe,bafa1247,atewe,5,LEXICON
ako˞reːwe,bafa1247,akorewe,7,LEXICON
nʂuaːk,bafa1247,nSuak,5,LEXICON
pe˞ːri,bafa1247,peri,4,LEXICON
nneːti,bafa1247,nneti,5,LEXICON
nteːwi,bafa1247,ntewi,5,LEXICON
ndiːan,bafa1247,ndian,5,LEXICON
ndiaːʂi,bafa1247,ndiaSi,6,LEXICON
nnaːe,bafa1247,nnae,4,LEXICON
nto˞ːete,bafa1247,ntoete,6,LEXICON
nto˞ːo˞k,bafa1247,ntook,5,LEXICON
nko˞siːa,bafa1247,nkosia,6,LEXICON
nsaːmi,bafa1247,nsami,5,LEXICON
ngo˞mo˞ːl,bafa1247,ngomol,6,LEXICON
ŋwuːo˞,bafa1247,Nwuo,4,LEXICON
boːno˞,bafa1247,bono,4,LEXICON
boːwe,bafa1247,bowe,4,LEXICON
nto˞ːt,bafa1247,ntot,4,LEXICON
nlume,bafa1247,nlume,5,LEXICON
nguːe˞ri,bafa1247,ngueri,6,LEXICON
nkuːe˞ri,bafa1247,nkueri,6,LEXICON
nho˞we,bafa1247,nhowe,5,LEXICON
nguːe,bafa1247,ngue,4,LEXICON
ngio˞ːme,bafa1247,ngiome,6,LEXICON
nguaːe,bafa1247,nguae,5,LEXICON
ntone,bafa1247,ntone,5,LEXICON
ntoːre,bafa1247,ntore,5,LEXICON
ngiaːne,bafa1247,ngiane,6,LEXICON
nʂoːme,bafa1247,nSome,5,LEXICON
ndinewe˞,bafa1247,ndinewe,7,LEXICON
be˞ːwe˞,bafa1247,bewe,4,LEXICON
ngioːe,bafa1247,ngioe,5,LEXICON
nsaːe,bafa1247,nsae,4,LEXICON
giaːn,bafa1247,gian,4,LEXICON
geːe˞,bafa1247,gee,3,LEXICON
soːba,bafa1247,soba,4,LEXICON
foːda,bala1301,foda,4,LEXICON
gʂiːbn,bala1301,gSibn,5,LEXICON
kaːbn,bala1301,kabn,4,LEXICON
taʂiːla,bala1301,taSila,6,LEXICON
kiːf,bala1301,kif,3,LEXICON
faːd,bala1301,fad,3,LEXICON
gfaːdnignfoːda,bala1301,gfadnignfoda,12,LEXICON
gfaːdniːgnsiːbn,bala1301,gfadnignsibn,12,LEXICON
gfaːdnignhaːbn,bala1301,gfadnignhabn,12,LEXICON
gfaːdnigntaʂiːla,bala1301,gfadnigntaSila,14,LEXICON
gfaːdnignkiːf,bala1301,gfadnignkif,11,LEXICON
gfaːdnigmfaːd,bala1301,gfadnigmfad,11,LEXICON
njeːndz,bala1301,nyendz,6,LEXICON
gniːn,bala1301,gnin,4,LEXICON
biː,bala1301,bi,2,LEXICON
uːdo˞ɠ̥ti,bala1301,udogti,6,LEXICON
ofuːla,bala1301,ofula,5,LEXICON
faːre,bala1301,fare,4,LEXICON
baːba,bala1301,baba,4,LEXICON
niː,bala1301,ni,2,LEXICON
maːma,bala1301,mama,4,LEXICON
maːma,bala1301,mama,4,LEXICON
biːwolaːnde,bala1301,biwolande,9,LEXICON
biːa,bala1301,bia,3,LEXICON
ofuːla,bala1301,ofula,5,LEXICON
we˞ːrge˞,bala1301,werge,5,LEXICON
bite,bala1301,bite,4,LEXICON
we˞ːrge˞,bala1301,werge,5,LEXICON
bite,bala1301,bite,4,LEXICON
so˞ːfu,bala1301,sofu,4,LEXICON
seː,bala1301,se,2,LEXICON
jo˞ːbde,bala1301,yobde,5,LEXICON
filaːma,bala1301,filama,6,LEXICON
siɽe,bala1301,sire,4,LEXICON
maːʂ,bala1301,maS,3,LEXICON
ko˞,bala1301,ko,2,LEXICON
